code,name,category,protkcal,fatkcal,carbkcal,protfac,5fthf,5fthf_e,5mthf,5mthf_e,ala,ala_e,arg,arg_e,ash,ash_e,asp,asp_e,aved5,aved5_e,b,b_e,betn,betn_e,biot,biot_e,brastr,brastr_e,ca,ca_e,camstl,camstl_e,camt,camt_e,carta,carta_e,cartb,cartb_e,cartbcis,cartbcis_e,cartbt,cartbt_e,cartg,cartg_e,chlnp,chlnp_e,choavldf,choavldf_e,chocal,chocal_e,chocaloh,chocaloh_e,chocsm,chocsm_e,cholc,cholc_e,choln,choln_e,cholnf,cholnf_e,cholngpc,cholngpc_e,cholnpc,cholnpc_e,cholnsm,cholnsm_e,citac,citac_e,co,co_e,crypxa,crypxa_e,crypxb,crypxb_e,cu,cu_e,cys,cys_e,cyste,cyste_e,daidzn,daidzn_e,ddzein,ddzein_e,egt,egt_e,enerc,enerc_e,enercawg,enercawg_e,enercaws,enercaws_e,erg5d7dienol,erg5d7dienol_e,erg7d22dienol,erg7d22dienol_e,erg7enol,erg7enol_e,ergcal,ergcal_e,ergstr,ergstr_e,f10d0,f10d0_e,f11d0,f11d0_e,f12d0,f12d0_e,f12d1,f12d1_e,f14d0,f14d0_e,f14d1c,f14d1c_e,f14d1t,f14d1t_e,f15d0,f15d0_e,f15d1,f15d1_e,f16d0,f16d0_e,f16d1,f16d1_e,f16d1t,f16d1t_e,f17d0,f17d0_e,f17d1,f17d1_e,f17d1c,f17d1c_e,f18d0,f18d0_e,f18d1,f18d1_e,f18d1c,f18d1c_e,f18d1t,f18d1t_e,f18d2,f18d2_e,f18d2c,f18d2c_e,f18d2cla,f18d2cla_e,f18d2cn3,f18d2cn3_e,f18d2cn6,f18d2cn6_e,f18d2t,f18d2t_e,f18d3,f18d3_e,f18d3c,f18d3c_e,f18d3cn3,f18d3cn3_e,f18d3t,f18d3t_e,f18d4,f18d4_e,f20d0,f20d0_e,f20d1,f20d1_e,f20d1c,f20d1c_e,f20d1t,f20d1t_e,f20d2,f20d2_e,f20d2cn6,f20d2cn6_e,f20d3,f20d3_e,f20d3c,f20d3c_e,f20d3n6,f20d3n6_e,f20d3n9,f20d3n9_e,f20d4,f20d4_e,f20d4c,f20d4c_e,f20d5,f20d5_e,f20d5n3,f20d5n3_e,f21d0,f21d0_e,f22d0,f22d0_e,f22d1,f22d1_e,f22d1cn11,f22d1cn11_e,f22d1n9,f22d1n9_e,f22d1tn9,f22d1tn9_e,f22d2,f22d2_e,f22d3,f22d3_e,f22d4,f22d4_e,f22d5,f22d5_e,f22d5n3,f22d5n3_e,f22d6,f22d6_e,f22d6n3,f22d6n3_e,f23d0,f23d0_e,f24d0,f24d0_e,f24d1,f24d1_e,f4d0,f4d0_e,f5d0,f5d0_e,f6d0,f6d0_e,f7d0,f7d0_e,f8d0,f8d0_e,f9d0,f9d0_e,fadt,fadt_e,fams,fams_e,fapu,fapu_e,fasat,fasat_e,fat,fat_e,fatnlea,fatnlea_e,fatrans,fatrans_e,fatrnm,fatrnm_e,fatrnp,fatrnp_e,fe,fe_e,fibins,fibins_e,fibsol,fibsol_e,fibtg,fibtg_e,fibtsw,fibtsw_e,fol,fol_e,folhco10,folhco10_e,frus,frus_e,gals,gals_e,glu,glu_e,glucnb,glucnb_e,glus,glus_e,gly,gly_e,glyctn,glyctn_e,gnstein,gnstein_e,gnstin,gnstin_e,gsh,gsh_e,his,his_e,hmwdf,hmwdf_e,hyp,hyp_e,id,id_e,ile,ile_e,k,k_e,lacs,lacs_e,leu,leu_e,lmwdf,lmwdf_e,lutn,lutn_e,lycpn,lycpn_e,lycpncis,lycpncis_e,lycpnt,lycpnt_e,lys,lys_e,lzea,lzea_e,lzeac,lzeac_e,malac,malac_e,mals,mals_e,met,met_e,mg,mg_e,mk4,mk4_e,mn,mn_e,mo,mo_e,na,na_e,ni,ni_e,nia,nia_e,nt,nt_e,oxalac,oxalac_e,p,p_e,pantac,pantac_e,phe,phe_e,phyflu,phyflu_e,phystroth,phystroth_e,phytoene,phytoene_e,pro,pro_e,procnt,procnt_e,pyrac,pyrac_e,quinac,quinac_e,rafs,rafs_e,retol,retol_e,ribf,ribf_e,s,s_e,se,se_e,ser,ser_e,sitstl,sitstl_e,sitstr,sitstr_e,spgr,spgr_e,starch,starch_e,stares,stares_e,stas,stas_e,stgmd,stgmd_e,stgstr,stgstr_e,stigma7,stigma7_e,sucs,sucs_e,sugar,sugar_e,thia,thia_e,thr,thr_e,tocpha,tocpha_e,tocphb,tocphb_e,tocphd,tocphd_e,tocphg,tocphg_e,toctra,toctra_e,toctrb,toctrb_e,toctrd,toctrd_e,toctrg,toctrg_e,trp,trp_e,tyr,tyr_e,val,val_e,vers,vers_e,vita,vita_e,vitaa,vitaa_e,vitb12,vitb12_e,vitb6a,vitb6a_e,vitc,vitc_e,vitd,vitd4,vitd4_e,vitd_e,vitda,vitda_e,vitk1,vitk1_e,vitk1d,vitk1d_e,water,water_e,zea,zea_e,zn,zn_e
324653,"Pickles, cucumber, dill or kosher dill","Vegetables and Vegetable Products",2.44,8.37,3.57,6.25,,,,,,,,,2.44,2.09,,,,,,,,,,,,,0.054,0.037,,,,,0,0,0.000044999999999999996,0.000031,,,,,,,,,1.99,0,,,,,,,,,,,,,,,,,,,,,,,,,0.000001,0,0.000026,0.000014000000000000001,,,,,,,,,,,50208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.47000000000000003,,,,,,,,,0.00023,0.00025,,,,,,,1,0.5,0.000008,0,,,0.65,0.31999999999999995,0,0,,,,,0.63,0.34,,,,,,,,,,,,,,,,,,,,,0.112,0.058,0,0,,,,,,,0,0,,,,,,,0.00019899999999999999,0.000163,,,,,0,0,,,0.0070999999999999995,0.005500000000000001,0,0,0.000056,0.00006699999999999999,,,0.808,0.718,,,0.000109,0.00005,0.08,0.06999999999999999,,,0.016,0.007,0.0002,0.00008999999999999999,,,,,,,,,,,0.48,0.44,,,,,,,,,0.000057,0.000009000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.28,0,0.000047000000000000004,0.000010000000000000003,,,0.00012,0.00004000000000000001,0,0,0,0,0.00004,0.000019999999999999998,0,0,0,0,0,0,0,0,,,,,,,,,,,0.000004,0,,,0.000034000000000000007,0.000010000000000000003,0.0021000000000000003,0.0025,,,,,,,0.0000168,0.000007699999999999999,0,0,94.7,2.5,,,0.00011,0.00007
325036,"Cheese, parmesan, grated","Dairy and Egg Products",4.27,8.79,3.87,6.38,,,,,,,,,7.15,2.2800000000000002,,,,,,,0.0002,0,,,,,0.884,0.722,,,,,,,,,,,,,,,0.004900000000000001,0,12.4,0,,,,,,,0.08700000000000001,0.029,0.0141,0,0.0017,0,0.0031000000000000003,0,0,0,0.0044,0,,,,,,,,,0.00004,0.000021000000000000002,,,,,,,,,,,1761464,0,,,,,,,,,,,,,,,0.653,0.599,0,0,0.745,0.6739999999999999,,,2.39,2.118,0.23,0,,,0.244,0.231,0,0,7.4,2.58,0.287,0.27,0.079,0.075,0.151,0.132,0.045,0.041999999999999996,0.045,0,2.67,1.7999999999999998,,,5.79,3.09,0.645,0.49500000000000005,,,0.999,0,0.138,0.11099999999999999,0.001,0.004,0.861,1.1480000000000001,0.172,0.16099999999999998,0.003,0.001,0.103,0,0.102,0.07299999999999998,,,0,0.002,0.046,0.036000000000000004,0.05,0.028999999999999998,0.05,0,,,0.006,0,0.006,0.002,0.002,0.002,0.029,0,0.027,0.03,0,0,0.042,0.044,0.042,0,0.008,0,0.008,0.008,,,0.012,0.004,0.001,0.001,,,,,0,0,0.001,0.003,,,0.008,0.01,0.015,0,0.015,0.015000000000000001,0,0,0,0.002,,,0.009,0.008,0,0,0.508,0.47500000000000003,,,0.435,0.40800000000000003,,,0.274,0.24999999999999997,,,0.172,0,6.4,0,1.2,0,15.5,0,28,12.900000000000002,24,0,0.896,0,0.724,0,,,0.00045000000000000004,0.0008800000000000001,,,,,,,,,0.000006,0,,,0,0,0.07,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0.184,0.131,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,0.0349,0.0135,0.000007099999999999999,6.000000000000005e-7,0.000066,0.000123,,,1.75,0.91,,,0.000078,0.00011000000000000002,4.63,3.82,,,0.634,0.34900000000000003,0.00045700000000000005,0.00006,,,,,,,,,,,29.6,24.4,,,,,,,0.00022799999999999999,0.000054,0.000345,0.00013999999999999996,,,0.000035,0.0000221,,,,,,,,,,,,,,,,,,,,,0,0,0.07,0,0.000027,0.000019999999999999998,,,0.00051,0.00033000000000000005,0,0,0,0,0.00001,0.00004,0,0,0,0,0,0,0,0,,,,,,,,,,,0.00022799999999999999,0,0.00000135,7e-7,0.000081,0.00003,,,,,,,,,0.0000016999999999999998,3.999999999999999e-7,0,0,22.8,4.900000000000002,,,0.0043300000000000005,0.0037699999999999995
325198,"Cheese, pasteurized process, American, vitamin D fortified","Dairy and Egg Products",4.27,8.79,3.87,6.38,,,,,,,,,6.59,2.87,,,,,,,0.0027,0,,,,,0.866,0.911,,,,,0,0,0.000026,0.000052,,,,,,,0.005900000000000001,0,5.27,0,0.000007499999999999999,0,,,,,0.098,0.011,0.0192,0,0.0026000000000000003,0,0.0045000000000000005,0,0.0007,0,0.0056,0,,,,,,,0.000004,0.000007,0.000046,0.00010500000000000002,,,,,,,,,,,1531344,0,,,,,,,,,,,0,0,,,0.801,0.038999999999999924,0.018,0.0019999999999999983,0.882,0.08300000000000007,,,2.93,0.14000000000000012,0.241,0,,,0.311,0.0050000000000000044,0,0,8.15,0.26000000000000156,0.395,0.04899999999999999,0.104,0.006999999999999992,0.19,0.0020000000000000018,0.061,0.0040000000000000036,0.061,0,3.24,0.41999999999999993,,,6.38,0.3200000000000003,0.842,0.08399999999999996,,,0.827,0,0.019,0.009,0.001,0.002,0.808,0.12,0.2,0.059,,,0.14,0,0.138,0.022999999999999993,,,0.007,0.001,0.046,0.036000000000000004,0.223,0.031,0.223,0,,,0.009,0,0.009,0.0009999999999999992,0.001,0.002,0.035,0,0.034,0.009000000000000001,,,0.045,0.005999999999999998,0.045,0,0.012,0,0.012,0.003000000000000001,,,0.021,0.002999999999999999,0.001,0.002,,,,,0.001,0.001,0.004,0.002,,,0.008,0.003,0.021,0,0.021,0.002999999999999999,0.006,0,0.006,0.005999999999999999,,,0.009,0.0010000000000000009,0.001,0.002,0.616,0.04600000000000004,,,0.509,0.016000000000000014,,,0.333,0.02699999999999997,,,0.2,0,7.3,0,1.09,0,18.1,0,30.6,1.3999999999999986,27.6,0,1.15,0,0.947,0,,,0.00048,0.0009000000000000001,,,,,,,,,,,,,0,0,0.13,0.13,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0.149,0.113,2.5,3.52,,,,,,,0,0,,,,,,,0.000016,0.000018999999999999998,,,,,0,0,,,0.0251,0.005,0.0000103,0.000009799999999999998,0.000038,0.000048,,,1.6600000000000001,0.62,,,0.000095,0.00004999999999999999,2.82,0.8200000000000003,,,0.54,0.431,0.000415,0.00002999999999999997,,,,,,,,,,,18,5.199999999999999,,,,,,,0.000297,0.000053,0.000247,0.0001,,,0.000020399999999999998,0.000006400000000000002,,,,,,,,,,,,,,,,,,,,,0,0,2.63,0,0.000015,0,,,0.00079,0.00002000000000000002,0,0,0.00004,0,0.00013000000000000002,0.00001000000000000001,0.00002,0,0.00001,0.00001,0.00004,0.000049999999999999996,0.00006,0.00008999999999999999,,,,,,,,,,,0.0003,0,0.0000014499999999999999,4.0000000000000014e-7,0.000056,0.0000059999999999999985,,,0.000007499999999999999,,,0,301,0,0.0000032,0.0000014,,,39.6,2.3999999999999986,,,0.00242,0.0010400000000000001
325287,"Grapefruit juice, white, canned or bottled, unsweetened","Fruits and Fruit Juices",3.36,8.37,3.92,6.25,,,,,,,,,0.29,0.24,,,,,,,,,,,,,0.016,0.008,,,,,,,,,,,,,,,,,7.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000032,0.000005000000000000001,,,,,,,,,,,157000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.44,,,,,,,,,0.00007000000000000001,0.00004000000000000001,,,,,,,0.2,0.3,0.000012,0.000007,,,3.32,0.6300000000000003,0,0,,,,,3.22,0.56,,,,,,,,,,,,,,,,,,,,,0.14100000000000001,0.033,0,0,,,,,,,,,,,,,,,,,,,,,0,0,,,0.0096,0.001,,,0.00002,0.000004999999999999998,,,0.001,0.002,,,0.000253,0.00004000000000000001,0.09,0.03,,,0.017,0.003,0.00028000000000000003,0,,,,,,,,,,,0.55,0.18,,,,,,,,,0.00002,0,,,,,,,,,,,1.04,0,,,,,,,,,,,,,1.17,0.9200000000000002,7.72,0,0.000062,0.000020000000000000005,,,0.00022,0.00002000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0.0394,0.033100000000000004,,,,,,,,,,,90.9,0.29999999999999716,,,0.00004,0.000010000000000000003
325430,"Peaches, yellow, raw","Fruits and Fruit Juices",3.36,8.37,3.6,6.25,,,,,0.027,0.004,0.017,0,0.43,0.14,0.415,0.09099999999999997,,,,,,,,,,,0.004,0.004,,,,,0,0,0.000224,0.000164,,,,,,,,,10.1,0,,,,,9.87,0,,,,,,,,,,,,,,,,,,,0.000117,0.000111,0.000078,0.00014400000000000003,0.011,0.008,,,,,,,,,175728,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.44,,,,,,,,,0.00034,0.0003,0.9,0.3999999999999999,0.6,0.7,,,1.5,0,0.000006,0.000007,,,1.53,0.97,0.06,0.11000000000000001,0.054,0.0020000000000000018,,,1.95,1.62,0.02,0,,,,,,,,,0.012,0.0009999999999999992,,,,,,,0.016,0.0010000000000000009,0.122,0.1,0,0,0.026,0.0010000000000000009,,,,,0,0,,,,,0.028,0.0010000000000000009,0.00013199999999999998,0.00008599999999999999,,,,,0.08,0.06000000000000001,0.009,0.003999999999999999,0.008,0.0011999999999999992,,,0.000026,0.000033,,,0.013000000000000001,0.021,,,0.0008060000000000001,0.00031899999999999995,0.15,0.03,,,0.022,0.005,0.000153,0.000123,0.018,0.002999999999999999,,,,,,,0.017,0.0019999999999999983,0.91,0.16000000000000003,,,,,,,,,0.000031,0.00002,,,0.0000021,0.0000033999999999999996,0.031,0.0020000000000000018,,,,,,,0,0,,,,,,,,,,,4.76,2.3099999999999996,8.39,0,0.000024,0.000013000000000000001,0.015,0.002,,,,,,,,,,,,,,,,,0.009,0.003999999999999999,0.014,0.0010000000000000009,0.021,0,,,,,0.000024,0,,,0.000025,0.000022,0.0040999999999999995,0.0035,,,,,,,0.000003,0.0000011,0,0,88.3,2.700000000000003,,,0.00023,0.00011000000000000002
325524,"Seeds, sunflower seed kernels, dry roasted, with salt added","Nut and Seed Products",3.47,8.37,4.07,5.3,,,,,,,,,4.3,1.04,,,,,,,0.0087,0,,,,,0.078,0.018000000000000002,,,,,0,0,0.000009999999999999999,0,,,,,,,0.0005,0,17.1,0,,,,,14.9,0,,,0.052000000000000005,0,0.006900000000000001,0,0.003,0,0.0417,0,0,0,,,,,,,0.000001,0,0.00183,0.00017999999999999993,,,,,,,,,,,2560608,0,,,,,,,,,,,,,,,0,0,0,0,0,0,,,0.022,0.004,0,0,,,0.009,0,0,0,2.26,0.2400000000000002,0.029,0.0009999999999999974,0,0,0.026,0.002999999999999999,0.026,0.0019999999999999983,0.026,0,2.14,0.29000000000000004,,,33.2,2.599999999999998,0.213,0.578,,,13,0,0.006,0.011999999999999999,0.002,0.003,13,1.5,0.084,0.214,,,0.061,0,0.059,0.017000000000000008,0,0,0,0,0.182,0.04099999999999998,,,0.146,0.05099999999999999,,,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,,,0.543,0.07799999999999996,0.002,0,,,0.002,0.005,0,0,0.005,0.003,,,0,0,0,0,0,0,0,0,0,0,,,0.184,0.05299999999999999,0.007,0.002,0,0,,,0,0,,,0,0,,,0.084,0,33.4,0,13,0,5.36,0,56.1,4.799999999999997,52.1,0,0.297,0,0.213,0,0,0,0.00521,0.0008199999999999994,,,,,,,10.3,1.4000000000000004,0.000169,0.000039,,,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0.6890000000000001,0.124,0,0,,,,,,,0,0,,,,,,,0.000042,0,,,,,0,0,,,0.358,0.048,0,0,0.00289,0.00031000000000000005,,,0.532,0.247,,,0.00696,0.0006600000000000001,3.96,0.5099999999999998,,,0.75,0.064,0.00084,0.00016000000000000004,,,,,,,,,,,21,2.6999999999999993,,,,,,,,,0.000507,0.00004000000000000004,,,0.0000804,0.0000495,,,,,,,,,1.5,0,,,,,,,,,,,3.14,0.6400000000000001,3.14,0,0.000473,0.00015000000000000001,,,0.019600000000000003,0.0079,0.00099,0.00045,0.00033,0.00065,0.0009699999999999999,0.0020299999999999997,0.00005,0.00005,0,0,0,0,0,0,,,,,,,,,,,0.000001,0,,,0.00076,0.00019999999999999996,0,0,,,,,,,0.0000012,0.0000022,0.0000014,0.0000026,1.5,0.6400000000000001,,,0.006,0.0004500000000000002
325871,"Bread, white, commercially prepared","Baked Products",3.9,8.7,4.1,6.25,,,,,,,,,2.1,1.2899999999999998,,,,,,,,,,,,,0.211,0.365,,,,,,,,,,,,,,,,,49.2,0,,,,,44.8,0,,,,,,,,,,,,,,,,,,,,,0.000124,0.00007899999999999998,,,,,,,,,,,1130000,0,,,,,,,,,,,,,,,0.005,0.004,0,0,0.013,0.023,,,0.014,0.028,0.001,0,,,0.004,0.003,0,0,0.493,0.312,0.021,0.020000000000000004,0.001,0.001,0.005,0.004,0.002,0.001,0.002,0,0.252,0.15500000000000003,,,0.682,0.632,0.027,0.038,,,1.67,0,0.002,0.001,0,0,1.67,1.3599999999999999,0.007,0.009,,,0.2,0,0.2,0.196,,,0,0,0.01,0.009999999999999998,0.011,0.008,0.011,0,,,0.002,0,0.002,0.001,0,0,0,0,0,0,,,0.002,0.002,0.002,0,0.002,0,0.002,0.001,,,0.01,0.011,0,0.001,,,,,0,0.001,0,0,,,0.004,0.004999999999999999,0,0,0,0,0,0,0,0,,,0.004,0.002,0,0.001,0.004,0.008,,,0.001,0.002,,,0.006,0.005999999999999999,,,0.007,0,0.717,0,1.87,0,0.821,0,3.59,3.1000000000000005,3.45,0,0.035,0,0.028,0,,,0.00336,0.0022500000000000007,,,,,,,2.3,2.3,,,,,2.28,1.2,0,0,,,,,1.44,0.9,,,,,,,,,,,,,,,,,,,,,0.117,0.068,0.06,0.24,,,,,,,,,,,,,,,,,,,,,1.56,1.9,,,0.0269,0.025199999999999997,,,0.000632,0.0007920000000000001,,,0.47700000000000004,0.222,,,0.0047599999999999995,0.0015999999999999996,1.51,0.8,,,0.113,0.092,0.0005480000000000001,0.00018000000000000007,,,,,,,,,,,9.43,4.990000000000001,,,,,,,,,0.00024,0.00017999999999999998,,,0.000023199999999999998,0.000019799999999999997,,,,,,,,,37.2,7.600000000000001,,,,,,,,,,,0,0,5.34,0,0.000507,0.00043000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000092,0.000091,,,,,,,,,,,,,35.7,8.100000000000001,,,0.00088,0.0005399999999999999
326196,"Kale, frozen, cooked, boiled, drained, without salt","Vegetables and Vegetable Products",2.44,8.37,3.57,6.25,,,,,,,,,0.73,0.47,,,,,,,,,,,,,0.15,0.081,,,,,0.000009999999999999999,0.000007,0.00173,0.0011799999999999998,,,,,,,,,5.3,0,,,,,,,,,,,,,,,,,,,,,,,,,0.000026,0.000022,0.000067,0.00006000000000000001,,,,,,,,,,,151000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.43000000000000005,,,,,,,,,0.00084,0.00028999999999999995,,,,,,,,,0.000065,0.000037,,,0.42,0.12,0,0,,,,,0.54,0.09999999999999998,,,,,,,,,,,,,,,,,,,,,0.14400000000000002,0.106,0,0,,,,,,,0,0,,,,,,,0.00498,0.0025299999999999997,,,,,0,0,,,0.025,0.016499999999999997,0,0,0.0005420000000000001,0.00042500000000000003,,,0.016,0.018000000000000002,,,0.00045700000000000005,0.00017000000000000004,0.47,0.19000000000000006,,,0.042,0.013000000000000001,0.00017,0.00001999999999999999,,,,,,,,,,,2.94,1.19,,,,,,,,,0.00014000000000000001,0.000050000000000000016,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.15,1.12,0,0.000063,0.00001000000000000001,,,0.00161,0.0004600000000000002,0,0,0,0,0.00012,0.00008,0,0,0,0,0,0,0,0,,,,,,,,,,,0.000146,0,,,0.000063,0.000020000000000000005,0.0178,0.0144,,,,,,,0.00041799999999999997,0.00010899999999999999,0,0,89.8,2.700000000000003,,,0.00027,0.00025
326698,"Mustard, prepared, yellow","Spices and Herbs",3.47,8.37,3.34,6.25,,,,,0.18,0.01999999999999999,0.277,0.04999999999999999,3.37,1.85,0.427,0.040000000000000036,,,,,,,,,,,0.063,0.008,,,,,0.000001,0.000001,0.000031,0.000047,,,,,,,,,5.3,0,,,,,6.39,0,,,,,,,,,,,,,,,,,,,0.000027,0.000044999999999999996,0.000074,0.000026999999999999996,0.08,0.06999999999999999,,,,,,,,,255224,0,,,,,,,,,,,,,,,0.005,0.016999999999999998,0,0,0.003,0.003,,,0.004,0.002,0,0,,,0.002,0.002,0,0,0.138,0.013999999999999985,0.009,0.002,0,0,0.002,0.001,0,0.001,0,0,0.045,0.010999999999999996,,,0.916,0.06599999999999995,0.004,0.006999999999999999,,,0.424,0,0,0.001,0,0.002,0.424,0.062,0.006,0.002999999999999999,0,0,0.444,0,0.444,0.06999999999999995,,,0,0,0.024,0.0020000000000000018,0.345,0.01899999999999996,0.345,0,,,0.012,0,0.012,0.002,0.022,0.008,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.019,0.0010000000000000009,1.26,0.040000000000000036,,,,,0,0,0.011,0.002,,,0,0,0,0,0,0,0,0,0,0,,,0.01,0.0009999999999999992,0.062,0.023999999999999994,0,0,,,0,0,,,0,0,,,0.006,0,2.59,0,0.903,0,0.252,0,3.38,1.4400000000000004,3.76,0,0.01,0,0.004,0,,,0.00159,0.00049,,,,,,,4.3,3.9999999999999996,0.000007,0.000001,,,0.23,0.16000000000000003,0.52,0.5800000000000001,0.793,0.13,,,0.48,0.20999999999999996,0.25,0.04000000000000001,,,,,,,,,0.13,0.020000000000000018,,,0,0,,,0.16,0.020000000000000018,0.15,0.059000000000000004,0,0,0.32,0.040000000000000036,,,,,0,0,,,,,0.29,0.04999999999999999,0.00011499999999999999,0.000027,,,,,0,0,0.083,0.03,0.047700000000000006,0.006200000000000003,0,0,0.00042,0.00015300000000000003,,,1.1,0.28500000000000003,,,0.0005610000000000001,0.00012,0.68,0.15000000000000002,,,0.108,0.02,0.000263,0.00010999999999999999,0.177,0.03,,,,,,,0.393,0.29999999999999993,4.25,0.9300000000000002,,,,,,,,,0.000066,0.000059,,,0.000034,0.000013399999999999999,0.223,0.010000000000000009,,,,,,,0.65,0.20000000000000007,,,,,,,,,,,0.2,0.41,1.42,0,0.000189,0.000359,0.183,0.010000000000000009,0.00035,0.00013000000000000002,0.00001,0.00001,0.00008,0.00006,0.00214,0.0002200000000000002,0.00003,0.00007000000000000001,0,0,0,0,0,0,0.01,0,0.147,0.009999999999999981,0.207,0.03,,,,,0.000004,0,,,0.00006900000000000001,0.00003,0.0004,0.0002999999999999999,,,,,,,0.0000015,5e-7,0,0,83.7,2,,,0.00064,0.00012
327046,"Kiwifruit, green, raw","Fruits and Fruit Juices",3.36,8.37,3.6,6.25,,,,,0.048,0.005999999999999998,0.073,0.017,0.63,0.25999999999999995,0.113,0.026999999999999996,,,,,,,,,,,0.035,0.023,,,,,0,0,0.000052,0.000037,,,,,,,,,14,0,,,,,12,0,,,,,,,,,,,,,,,,,,,0,0,0.000134,0.000103,0.028,0.008,,,,,,,,,242672,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.9800000000000001,,,,,,,,,0.00024,0.00017,2.3,1.3,0.7,0.30000000000000004,,,3,1.4,0.000026,0.000012,,,4.35,0.7599999999999998,0.17,0.6499999999999999,0.165,0.023999999999999994,,,4.11,0.7400000000000002,0.054,0.009999999999999995,,,,,,,,,0.024,0.002999999999999999,,,,,,,0.046,0.009000000000000001,0.198,0.209,0.02,0.09999999999999999,0.059,0.011000000000000003,,,,,0,0,,,,,0.055,0.009000000000000001,0.000122,0.000054,,,,,0.19,0.15,0.022,0.011,0.0157,0.006700000000000001,,,0.000064,0.00007300000000000001,,,0.005,0.006,,,0.00037,0.000193,0.17,0.07999999999999999,,,0.034,0.015,0.000206,0.00014900000000000002,0.039,0.0040000000000000036,,,,,,,0.04,0.008,1.06,0.52,,,,,,,,,0.000025,0.000009999999999999999,,,2e-7,1.9999999999999996e-7,0.047,0.0050000000000000044,,,,,,,0,0,,,,,,,,,,,0.15,0.26,8.99,0,0.000027,0.000023,0.043,0.013000000000000005,0.0013000000000000002,0.00005000000000000004,0,0,0,0,0.00003,0.00002,0,0,0,0,0,0,0.0001,0.00007000000000000001,0.013,0.011,0.03,0.007000000000000003,0.052,0.011000000000000003,,,,,0.000004,0,,,0.000061,0.0000059999999999999985,0.0747,0.0495,,,,,,,0.0000403,0.0000164,0,0,83.9,2.5,,,0.00014000000000000001,0.00009
